0.0028987647020067412, 0.013835511145272867, 0.0015372790161414297, 0.0011529592621060721, 0.0015372790161414297, 0.0011529592621060721, 3.843197540353574E-4, 0.0, 0.0, 0.0, 0.0, 7.686395080707148E-4, 0.021137586471944657, 7.686395080707148E-4, 3.843197540353574E-4, 0.0, 0.9573405073020753
1.4708853916381762E-4, 0.00765076507650765, 0.0018001800180018, 4.5004500450045E-4, 0.0031503150315031502, 9.000900090009E-4, 0.0, 4.5004500450045E-4, 0.0, 0.0, 0.0, 4.5004500450045E-4, 0.017101710171017102, 4.5004500450045E-4, 0.0, 0.0, 0.9675967596759676
0.009296740994854204, 0.013616339607529036, 0.0016019223067681217, 0.0, 0.0024028834601521826, 0.0, 8.009611533840609E-4, 0.0, 4.0048057669203043E-4, 0.0, 0.0012014417300760913, 0.0, 0.0184221065278334, 4.0048057669203043E-4, 8.009611533840609E-4, 0.0, 0.960352422907489
0.01914968652037618, 0.009535655058043118, 0.003316749585406302, 0.0, 0.0020729684908789387, 0.0, 4.1459369817578774E-4, 4.1459369817578774E-4, 0.0, 0.0, 4.1459369817578774E-4, 0.0, 0.009535655058043118, 4.1459369817578774E-4, 0.0012437810945273632, 0.0, 0.972636815920398
9.641351763404612E-4, 0.012095339736748489, 0.002845962290999644, 3.557452863749555E-4, 0.0021344717182497333, 0.0, 0.0, 0.0, 0.0, 0.0, 3.557452863749555E-4, 7.11490572749911E-4, 0.019565990750622556, 0.0010672358591248667, 0.0, 0.0, 0.9608680184987549
0.0, 0.0, 0.008547008547008548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008547008547008548, 0.0, 0.0, 0.0, 0.9829059829059829
0.0, 0.008733624454148471, 0.004366812227074236, 0.0, 0.006550218340611353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04148471615720524, 0.0, 0.0, 0.0, 0.9388646288209607
0.034153951848404085, 0.0, 0.0, 0.0, 0.002109704641350211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002109704641350211, 0.004219409282700422, 0.002109704641350211, 0.002109704641350211, 0.0, 0.9873417721518988 
0.003990800865800866, 0.0049504950495049506, 0.0019801980198019802, 0.0, 0.006435643564356435, 0.0, 4.950495049504951E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01881188118811881, 0.0014851485148514852, 4.950495049504951E-4, 0.0, 0.9653465346534653
0.0, 0.003336113427856547, 0.002085070892410342, 0.0016680567139282735, 0.0016680567139282735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01626355296080067, 0.0012510425354462051, 0.0, 0.0, 0.9737281067556297
0.0, 0.020423048869438368, 0.005105762217359592, 0.0, 0.0036469730123997084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9708242159008024 
0.0, 0.004700923974712271, 0.0, 0.0, 4.0525206678554063E-4, 8.105041335710812E-5, 0.0, 0.0, 1.6210082671421625E-4, 8.105041335710812E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 3.242016534284325E-4, 0.9942454206516453
0.001977689025337583, 0.01687867934625993, 0.0011526902968177514, 1.0291877650158495E-4, 0.0031904820715491335, 4.116751060063398E-5, 8.233502120126796E-5, 0.0, 6.175126590095097E-4, 0.0011526902968177514, 9.468527438145815E-4, 2.058375530031699E-4, 0.06807047877814829, 8.851014779136306E-4, 6.175126590095097E-5, 6.175126590095097E-5, 0.9065497509365609
0.0018062351443931684, 0.022279948046757918, 0.00359676291337796, 3.996403237086622E-4, 0.0031971225896692975, 1.998201618543311E-4, 2.997302427814966E-4, 0.0, 6.993705664901589E-4, 0.0020981116994704765, 0.0011989209711259865, 0.0016984713757618145, 0.09781196922769507, 0.0, 2.997302427814966E-4, 0.0, 0.8662204016385253
0.020274623607921313, 0.0248931543825448, 0.0029991752268126266, 5.248556646922097E-4, 0.005773412311614306, 7.497938067031566E-5, 5.998350453625253E-4, 7.497938067031566E-5, 0.0010497113293844193, 7.497938067031566E-5, 5.248556646922097E-4, 8.99752568043788E-4, 0.003748969033515783, 2.9991752268126266E-4, 2.24938142010947E-4, 2.9991752268126266E-4, 0.957936567443953
